State-Name,State-Abbreviation,Metro-Name,Regular-Current,Regular-Yesterday,Regular-Change,Mid-Grade-Current,Mid-Grade-Yesterday,Mid-Grade-Change,Premium-Current,Premium-Yesterday,Premium-Change,Diesel-Current,Diesel-Yesterday,Diesel-Change,-Current,-Yesterday,-Change,Currency,Unit,Date
Pennsylvania,PA,Chambersburg-Waynesboro,4.29,4.2661,0.023900000000000254,4.644,4.619,0.025000000000000355,5.0742,5.0117,0.0625,6.5906,6.5593,0.031299999999999883,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,East Stroudsburg,4.4765,4.4784,-0.0019000000000000128,4.8933,4.8935,-0.00020000000000042206,5.2717,5.2276,0.04410000000000025,6.5409,6.5347,0.006199999999999761,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Erie,4.7508,4.7212,0.029600000000000293,5.1597,5.1476,0.012100000000000222,5.579,5.5523,0.026699999999999946,6.5867,6.553,0.03370000000000051,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Gettysburg,4.511,4.521,-0.009999999999999787,4.8944,4.9034,-0.009000000000000341,5.3234,5.3322,-0.008799999999999919,6.5349,6.519,0.015900000000000247,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Harrisburg,4.4349,4.4404,-0.0055000000000005045,4.8459,4.8549,-0.008999999999999453,5.2619,5.2677,-0.005799999999999805,6.5882,6.556,0.03219999999999956,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Johnstown,4.6233,4.6154,0.00790000000000024,4.9947,4.9923,0.0023999999999997357,5.4228,5.4034,0.019399999999999196,6.5597,6.5779,-0.018199999999999328,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Lancaster,4.4904,4.4956,-0.005199999999999427,4.9161,4.9219,-0.005799999999999805,5.3317,5.33,0.0016999999999995907,6.5629,6.5377,0.02519999999999989,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Lebanon,4.3796,4.3925,-0.012900000000000134,4.8566,4.8542,0.002400000000000624,5.2798,5.259,0.020799999999999486,6.6148,6.6148,0.0,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Mercer County,4.7107,4.6797,0.030999999999999694,5.1209,5.0966,0.02430000000000021,5.539,5.4965,0.04249999999999954,6.564,6.5607,0.0033000000000003027,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Philadelphia (PA only),4.5483,4.5527,-0.004399999999999515,5.0768,5.0574,0.019400000000000084,5.3909,5.3781,0.012800000000000367,6.5507,6.5231,0.027599999999999625,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Pittsburgh,4.7387,4.7063,0.032399999999999984,5.153,5.1156,0.03739999999999988,5.5858,5.5594,0.026399999999999757,6.6173,6.5683,0.04900000000000038,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Reading,4.5173,4.5143,0.0029999999999992255,4.9078,4.9077,9.999999999976694e-05,5.2927,5.2846,0.008099999999999774,6.5696,6.5598,0.009800000000000253,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Scranton--Wilkes-Barre--Hazleton,4.4687,4.4656,0.0030999999999998806,4.8964,4.8857,0.010699999999999932,5.3178,5.2921,0.0257000000000005,6.6087,6.5693,0.03939999999999966,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,State College,4.5876,4.5617,0.025900000000000034,4.9893,4.9597,0.029600000000000293,5.3826,5.3519,0.030700000000000394,6.563,6.5343,0.028699999999999726,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,Williamsport,4.5329,4.5363,-0.0034000000000000696,4.9838,4.9676,0.016199999999999548,5.4216,5.4182,0.0034000000000000696,6.5316,6.5078,0.023800000000000487,,,,U.S Dollar,US Gallon,2026-09-19
Pennsylvania,PA,York,4.5061,4.5111,-0.004999999999999893,4.9259,4.9227,0.0032000000000005357,5.3025,5.3082,-0.005700000000000038,6.5835,6.5737,0.009800000000000253,,,,U.S Dollar,US Gallon,2026-09-19
Rhode Island,RI,Providence-Fall River-Warwick (RI only),4.415,4.4216,-0.006599999999999717,5.1481,5.1341,0.014000000000000234,5.5539,5.5376,0.016299999999999315,6.3382,6.2743,0.0638999999999994,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Aiken-Edgfield County,4.0803,4.1171,-0.0367999999999995,4.5875,4.6296,-0.04209999999999958,4.9633,5.0137,-0.05039999999999978,6.1485,6.1457,0.00280000000000058,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Charleston-North Charleston,4.1119,4.1511,-0.039199999999999235,4.5893,4.6216,-0.03230000000000022,4.9845,5.0162,-0.03170000000000073,6.2092,6.2024,0.006800000000000139,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Columbia,4.102,4.1267,-0.024699999999999278,4.5844,4.5969,-0.012500000000000178,4.989,5.0013,-0.012299999999999756,6.1726,6.1845,-0.0118999999999998,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Florence,4.0382,4.0372,0.0009999999999994458,4.4787,4.4829,-0.0041999999999999815,4.8853,4.9251,-0.03979999999999961,6.1859,6.1464,0.03950000000000031,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Greenville,4.1067,4.1322,-0.025500000000000078,4.5488,4.5821,-0.03329999999999966,4.9387,4.9692,-0.03049999999999997,6.1562,6.1612,-0.004999999999999893,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Hilton Head-Bluffton,4.1464,4.1523,-0.00590000000000046,4.6525,4.6542,-0.001700000000000479,5.0341,5.0309,0.0031999999999996476,6.2448,6.255,-0.010200000000000209,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Myrtle Beach,4.01,4.0408,-0.03080000000000016,4.4819,4.5077,-0.02579999999999938,4.8799,4.9361,-0.056199999999999584,6.1154,6.1011,0.014300000000000423,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Rock Hill,4.0821,4.0993,-0.01720000000000077,4.5645,4.566,-0.0015000000000000568,4.9536,4.9576,-0.004000000000000448,6.1607,6.1605,0.00020000000000042206,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Spartanburg,4.0707,4.0849,-0.014199999999999768,4.5356,4.5446,-0.009000000000000341,4.9166,4.9386,-0.02200000000000024,6.1196,6.1373,-0.017699999999999605,,,,U.S Dollar,US Gallon,2026-09-19
South Carolina,SC,Sumter,4.1111,4.1128,-0.0016999999999995907,4.6245,4.6309,-0.006399999999999295,5.0569,5.0626,-0.005700000000000038,6.3045,6.2655,0.0389999999999997,,,,U.S Dollar,US Gallon,2026-09-19
South Dakota,SD,North Sioux City,4.3075,4.2832,0.02430000000000021,4.4065,4.293,0.11350000000000016,5.4807,5.557,-0.0763000000000007,6.2554,6.209,0.04640000000000022,,,,U.S Dollar,US Gallon,2026-09-19
South Dakota,SD,Rapid City,4.3283,4.3361,-0.007800000000000473,4.5683,4.6094,-0.041100000000000136,5.0664,5.0716,-0.0052000000000003155,6.2858,6.2759,0.00990000000000002,,,,U.S Dollar,US Gallon,2026-09-19
South Dakota,SD,Sioux Falls,4.1908,4.1943,-0.0034999999999998366,4.5871,4.5771,0.010000000000000675,5.077,5.077,0.0,6.3223,6.2896,0.03270000000000017,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Chattanooga (TN only),4.0811,4.0998,-0.01869999999999994,4.5401,4.5855,-0.045399999999999885,4.8694,4.8865,-0.017100000000000115,6.1368,6.1133,0.0235000000000003,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Clarksville-Hopkinsville (TN only),4.0441,4.0386,0.0055000000000005045,4.5185,4.5048,0.013700000000000045,4.914,4.8988,0.015200000000000102,6.2086,6.1851,0.02349999999999941,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Cleveland,4.1305,4.1447,-0.014200000000000657,4.5904,4.581,0.009399999999999409,4.9724,4.9736,-0.0011999999999998678,6.1998,6.19,0.009799999999999365,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Jackson,4.136,4.1288,0.007200000000000095,4.6371,4.6443,-0.007200000000000095,5.0749,5.0724,0.002500000000000391,6.2613,6.2711,-0.009799999999999365,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Johnson City,4.0526,4.0696,-0.017000000000000348,4.5575,4.5782,-0.02069999999999972,4.9387,4.9635,-0.024799999999999933,6.1622,6.169,-0.006799999999999251,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Kingsport-Bristol,4.0187,4.0138,0.0049000000000001265,4.4593,4.4628,-0.0034999999999998366,4.8486,4.8426,0.006000000000000227,6.119,6.1249,-0.00590000000000046,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Knoxville,4.0799,4.0869,-0.006999999999999673,4.4758,4.4844,-0.008600000000000385,4.9449,4.9515,-0.006600000000000605,6.17,6.1395,0.03049999999999997,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Memphis (TN only),4.0272,4.0163,0.010899999999999466,4.597,4.5816,0.015400000000000524,5.0265,5.0053,0.02120000000000033,6.1972,6.166,0.03119999999999923,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Morristown,4.0506,4.0504,0.00020000000000042206,4.419,4.3941,0.0248999999999997,4.8539,4.8371,0.016799999999999926,6.112,6.0883,0.023699999999999832,,,,U.S Dollar,US Gallon,2026-09-19
Tennessee,TN,Nashville,4.1333,4.1393,-0.006000000000000227,4.6143,4.6089,0.005399999999999849,5.0198,5.0276,-0.007799999999999585,6.2625,6.2255,0.03699999999999992,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Abilene,3.9851,3.9916,-0.00649999999999995,4.3837,4.3568,0.026900000000000368,4.7405,4.7349,0.005600000000000271,6.0615,6.0514,0.010099999999999554,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Amarillo,3.9714,3.9845,-0.013100000000000112,4.3657,4.3555,0.010200000000000209,4.7725,4.7579,0.014599999999999724,6.0302,6.0332,-0.0030000000000001137,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Austin-San Marcos,3.9533,3.9718,-0.01849999999999996,4.4298,4.4541,-0.02430000000000021,4.7863,4.7972,-0.010900000000000354,5.9781,5.9867,-0.008599999999999497,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Beaumont-Port Arthur,3.8782,3.8663,0.011900000000000244,4.3683,4.3469,0.021399999999999864,4.7672,4.7349,0.03230000000000022,5.9187,5.8946,0.024100000000000676,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Brownsville-Harlingen,3.9094,3.9602,-0.050799999999999734,4.4914,4.5533,-0.06190000000000051,4.8936,4.947,-0.05339999999999989,5.9456,5.9882,-0.04260000000000019,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,College Station-Bryan,3.9342,3.9111,0.023100000000000342,4.4272,4.4094,0.01780000000000026,4.8475,4.8398,0.007699999999999818,5.965,5.9322,0.03279999999999994,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Corpus Christi,3.8954,3.9561,-0.0607000000000002,4.4872,4.5482,-0.06099999999999994,4.8822,4.9552,-0.07299999999999951,5.9077,5.9399,-0.03219999999999956,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Dallas,3.9816,3.982,-0.00040000000000040004,4.4308,4.428,0.0027999999999996916,4.7744,4.7754,-0.001000000000000334,5.9873,5.9909,-0.0035999999999996035,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,El Paso,4.3943,4.4064,-0.012099999999999334,4.918,4.9345,-0.016499999999999737,5.2425,5.2658,-0.023299999999999876,6.1677,6.1886,-0.02090000000000014,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Fort Worth-Arlington,3.9731,3.9654,0.007700000000000262,4.4265,4.4132,0.01330000000000009,4.7754,4.7596,0.01580000000000048,5.9822,5.9825,-0.000300000000000189,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Galveston-Texas City,3.8948,3.8826,0.012199999999999989,4.4273,4.409,0.018299999999999983,4.8345,4.8148,0.019700000000000273,5.8898,5.8688,0.020999999999999908,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Houston,3.8619,3.8496,0.012299999999999756,4.4426,4.4319,0.010699999999999932,4.8765,4.8654,0.011099999999999888,5.8824,5.8699,0.01249999999999929,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Killeen-Temple-Fort Hood,3.9601,3.9769,-0.016799999999999926,4.3942,4.4121,-0.017900000000000027,4.723,4.7426,-0.019600000000000506,5.9743,5.9631,0.011200000000000543,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Laredo,3.9342,3.986,-0.05180000000000007,4.5042,4.5462,-0.041999999999999815,4.906,4.9495,-0.04349999999999987,5.9431,6.0022,-0.05909999999999993,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Longview,3.956,3.9424,0.013599999999999834,4.4077,4.4083,-0.0005999999999994898,4.7932,4.7853,0.007899999999999352,6.0437,6.0129,0.03080000000000016,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Lubbock,4.0203,4.029,-0.008700000000000152,4.4945,4.4955,-0.0009999999999994458,4.8033,4.7989,0.004400000000000404,6.0445,6.0386,0.00590000000000046,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,McAllen-Edinburg-Mission,3.8894,3.959,-0.06959999999999988,4.4727,4.5527,-0.08000000000000007,4.8709,4.9498,-0.07889999999999997,5.9251,5.9751,-0.05000000000000071,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Midland,4.1067,4.137,-0.03029999999999955,4.6941,4.7301,-0.036000000000000476,4.9648,4.9881,-0.023299999999999876,6.0839,6.1163,-0.032399999999999984,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Odessa,4.1169,4.1382,-0.021300000000000097,4.6496,4.662,-0.012399999999999523,4.9767,4.9737,0.0030000000000001137,6.1223,6.1345,-0.012199999999999989,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,San Angelo,4.1509,4.1423,0.008600000000000385,4.6661,4.6784,-0.012299999999999756,4.9429,4.9714,-0.028500000000000192,6.0888,6.1117,-0.02289999999999992,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,San Antonio,3.9343,3.9653,-0.03100000000000014,4.4292,4.4597,-0.03049999999999997,4.7887,4.8217,-0.032999999999999474,5.9635,5.9763,-0.012800000000000367,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Sherman-Denison,3.9755,3.9609,0.014599999999999724,4.3514,4.3041,0.0472999999999999,4.7245,4.7033,0.02120000000000033,5.9318,5.933,-0.0011999999999998678,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Texarkana (TX only),3.967,3.9382,0.028799999999999937,4.4045,4.384,0.020499999999999297,4.7636,4.7974,-0.033799999999999386,6.0536,6.0252,0.028400000000000425,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Tyler,3.9536,3.9304,0.023199999999999665,4.4264,4.3535,0.07289999999999974,4.7695,4.7411,0.028399999999999537,6.0195,5.966,0.05349999999999966,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Victoria,3.9831,3.9945,-0.011400000000000077,4.4238,4.4273,-0.0034999999999998366,4.8067,4.8304,-0.023699999999999832,5.9602,5.9668,-0.006599999999999717,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Waco,3.9604,3.9793,-0.018899999999999917,4.4415,4.4293,0.012199999999999989,4.803,4.7892,0.013799999999999812,6.0102,6.0114,-0.0011999999999998678,,,,U.S Dollar,US Gallon,2026-09-19
Texas,TX,Wichita Falls,3.9986,3.9747,0.023900000000000254,4.4431,4.4368,0.006300000000000416,4.8249,4.8402,-0.01529999999999987,6.0292,5.9984,0.03080000000000016,,,,U.S Dollar,US Gallon,2026-09-19
Utah,UT,Logan,4.7596,4.7668,-0.007200000000000095,5.0212,5.047,-0.02579999999999938,5.2722,5.278,-0.005799999999999805,6.3408,6.2944,0.04639999999999933,,,,U.S Dollar,US Gallon,2026-09-19
Utah,UT,Ogden,4.7618,4.7722,-0.010399999999999743,5.0724,5.087,-0.014599999999999724,5.3132,5.3239,-0.010699999999999932,6.3589,6.2891,0.06979999999999986,,,,U.S Dollar,US Gallon,2026-09-19
Utah,UT,Provo-Orem,4.7495,4.7553,-0.005799999999999805,5.0317,5.0475,-0.01580000000000048,5.2951,5.2989,-0.0038000000000000256,6.3591,6.3168,0.042300000000000004,,,,U.S Dollar,US Gallon,2026-09-19
Utah,UT,Salt Lake City,4.7525,4.7685,-0.016000000000000014,5.0557,5.0611,-0.005399999999999849,5.2977,5.3097,-0.012000000000000455,6.35,6.316,0.03399999999999981,,,,U.S Dollar,US Gallon,2026-09-19
Utah,UT,St. George,4.8967,4.9024,-0.005700000000000038,5.1415,5.16,-0.018500000000000405,5.4247,5.4565,-0.031800000000000495,6.4575,6.4324,0.025099999999999234,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Blacksburg-Christiansburg-Radford,4.1697,4.157,0.012699999999999712,4.6206,4.6042,0.01639999999999997,5.0299,5.0094,0.020499999999999297,6.2917,6.2794,0.012299999999999756,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Bristol-Scott-Washington,4.1733,4.1498,0.0235000000000003,4.6719,4.6584,0.013499999999999623,4.9793,4.9685,0.010800000000000587,6.2658,6.2687,-0.0029000000000003467,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Charlottesville,4.2156,4.1908,0.024799999999999933,4.6737,4.6423,0.03140000000000054,5.0764,5.0392,0.037199999999999456,6.4011,6.3783,0.022799999999999265,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Fredericksburg,4.2024,4.1715,0.030899999999999928,4.6515,4.611,0.04050000000000065,5.029,4.9971,0.03190000000000026,6.4026,6.3902,0.012399999999999523,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Harrisonburg,4.1622,4.0946,0.06760000000000055,4.5469,4.5181,0.02880000000000038,4.9394,4.8967,0.04269999999999996,6.3618,6.3328,0.028999999999999915,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Lynchburg,4.1515,4.1332,0.018299999999999983,4.6222,4.6084,0.0138000000000007,4.9893,4.9901,-0.0007999999999999119,6.2531,6.2665,-0.013399999999999856,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Norfolk-Virginia Beach-Newport News,4.1867,4.1809,0.005799999999999805,4.6248,4.6187,0.006099999999999994,5.0206,5.0152,0.005399999999999849,6.3586,6.3487,0.00990000000000002,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Richmond-Petersburg,4.1747,4.1638,0.010899999999999466,4.6503,4.6488,0.0015000000000000568,5.0182,5.0298,-0.01159999999999961,6.3672,6.3571,0.010100000000000442,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Roanoke,4.1478,4.1333,0.014499999999999957,4.5934,4.5864,0.006999999999999673,4.9768,4.9834,-0.006599999999999717,6.3193,6.2937,0.025599999999999845,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Staunton-Waynesboro,4.1546,4.1358,0.018800000000000594,4.5805,4.561,0.01949999999999985,4.9732,4.9394,0.033800000000000274,6.3432,6.2796,0.0636000000000001,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,"Washington, DC, (VA Only)",4.2479,4.2413,0.006599999999999717,4.7662,4.7607,0.0055000000000005045,5.1385,5.1227,0.015799999999999592,6.4272,6.3958,0.03139999999999965,,,,U.S Dollar,US Gallon,2026-09-19
Virginia,VA,Winchester,4.1461,4.157,-0.010900000000000354,4.5434,4.555,-0.01159999999999961,4.9603,4.9505,0.009800000000000253,6.3809,6.3597,0.02119999999999944,,,,U.S Dollar,US Gallon,2026-09-19
Vermont,VT,Burlington,,,,,,,,,,,,,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Bellingham,5.412,5.4246,-0.012599999999999945,5.6732,5.7074,-0.03420000000000023,5.8293,5.9234,-0.09410000000000007,7.0464,6.9895,0.05690000000000062,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Bremerton,5.6282,5.6426,-0.01440000000000019,5.8523,5.8933,-0.04100000000000037,6.1076,6.1685,-0.060900000000000176,7.3992,7.3365,0.06270000000000042,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Clarkson,5.2415,5.304,-0.0625,5.549,0.0,5.549,5.624,5.649,-0.025000000000000355,7.4023,7.369,0.03330000000000055,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Longview,5.4588,5.5245,-0.06569999999999965,5.791,5.8086,-0.017599999999999838,6.0505,6.0629,-0.012399999999999523,7.4211,7.4248,-0.0037000000000002586,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Mount Vernon-Anacortes,5.3737,5.3998,-0.026099999999999568,5.5757,5.6858,-0.11010000000000009,5.8583,5.8876,-0.029300000000000104,7.2093,7.2379,-0.02859999999999996,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Olympia,5.4958,5.5041,-0.008300000000000196,5.7772,5.7437,0.033500000000000085,5.9731,5.9821,-0.009000000000000341,7.4237,7.3977,0.0259999999999998,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Richland-Kennewick-Pasco,5.4058,5.4179,-0.012100000000000222,5.6914,5.6979,-0.00649999999999995,5.9572,5.9802,-0.022999999999999687,7.5287,7.5046,0.024099999999999788,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Seattle-Bellevue-Everett,5.7219,5.7255,-0.0036000000000004917,5.9603,5.9572,0.0030999999999998806,6.1989,6.2117,-0.012800000000000367,7.4929,7.4768,0.01609999999999978,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Spokane,5.3202,5.33,-0.009800000000000253,5.6251,5.6377,-0.012599999999999945,5.8982,5.9387,-0.04049999999999976,7.3527,7.3274,0.025299999999999656,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Tacoma,5.5996,5.609,-0.009400000000000297,5.8326,5.8451,-0.012500000000000178,6.0804,6.1055,-0.025100000000000122,7.4991,7.4738,0.025300000000000544,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Vancouver,5.4583,5.4654,-0.00709999999999944,5.7393,5.7353,0.004000000000000448,6.0084,5.9935,0.014899999999999913,7.2411,7.2016,0.03950000000000031,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Walla Walla,5.571,5.5828,-0.011800000000000033,5.753,5.7361,0.016899999999999693,6.2012,6.1098,0.09140000000000015,7.5644,7.4906,0.07380000000000031,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Wenatchee,5.526,5.5328,-0.006800000000000139,5.7452,5.7529,-0.007700000000000706,5.9353,5.9474,-0.012100000000000222,7.5149,7.4867,0.028200000000000003,,,,U.S Dollar,US Gallon,2026-09-19
Washington,WA,Yakima,5.3498,5.3809,-0.03109999999999946,5.6479,5.6233,0.02459999999999951,5.8588,5.9088,-0.05000000000000071,7.3375,7.289,0.048500000000000654,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Appleton,4.4691,4.4527,0.01639999999999997,4.9675,4.8862,0.0813000000000006,5.6834,5.6089,0.07449999999999957,6.2516,6.1939,0.05769999999999964,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Eau Claire,4.3738,4.3763,-0.0024999999999995026,4.729,4.7396,-0.010600000000000165,5.3766,5.3592,0.017399999999999416,6.2669,6.2408,0.026099999999999568,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Fond du Lac,4.455,4.3978,0.05719999999999992,5.0152,4.8908,0.12440000000000051,5.7401,5.6619,0.07819999999999983,6.2321,6.1982,0.03390000000000004,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Green Bay,4.4691,4.4446,0.024499999999999744,5.0983,5.0557,0.04260000000000019,5.7569,5.7128,0.04410000000000025,6.2802,6.2093,0.07089999999999996,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Janesville-Beloit,4.4284,4.3651,0.06329999999999991,4.9875,4.8998,0.08769999999999989,5.6088,5.522,0.08679999999999932,6.3511,6.2809,0.07019999999999982,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Kenosha County,4.4564,4.3853,0.07110000000000039,4.9531,4.9174,0.03570000000000029,5.4722,5.4233,0.04889999999999972,6.3357,6.2976,0.03810000000000002,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,La Crosse (WI only),4.3355,4.3204,0.015099999999999447,4.7823,4.524,0.2583000000000002,5.5157,5.5115,0.0041999999999999815,6.1974,6.199,-0.0015999999999998238,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Madison,4.4664,4.4129,0.05350000000000055,5.0043,4.9071,0.09719999999999995,5.6693,5.6218,0.04749999999999943,6.271,6.229,0.041999999999999815,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Milwaukee-Waukesha,4.4529,4.391,0.06189999999999962,4.9276,4.8479,0.07969999999999988,5.4863,5.4222,0.06409999999999982,6.3015,6.2148,0.08669999999999956,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Oshkosh,4.4712,4.4511,0.02009999999999934,5.0809,5.0214,0.059499999999999886,5.6873,5.6843,0.0029999999999992255,6.2225,6.172,0.05050000000000043,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Pierce -St. Croix County,4.4593,4.4437,0.015600000000000058,4.8702,4.8471,0.023099999999999454,5.3885,5.3992,-0.01070000000000082,6.302,6.2605,0.041499999999999204,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Racine,4.4029,4.3204,0.08249999999999957,4.9163,4.848,0.0682999999999998,5.4747,5.4047,0.07000000000000028,6.3758,6.2508,0.125,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Sheboygan,4.4444,4.3651,0.07929999999999993,5.0653,5.0157,0.049599999999999866,5.6735,5.6146,0.05889999999999951,6.256,6.2236,0.032399999999999984,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Superior,4.4604,4.4614,-0.001000000000000334,5.199,4.879,0.3200000000000003,5.5323,5.4907,0.04159999999999986,6.5425,6.5249,0.017600000000000726,,,,U.S Dollar,US Gallon,2026-09-19
Wisconsin,WI,Wausau,4.4804,4.4706,0.009800000000000253,5.2609,5.2234,0.03750000000000053,5.7083,5.6923,0.016000000000000014,6.2758,6.2636,0.012199999999999989,,,,U.S Dollar,US Gallon,2026-09-19
West Virginia,WV,Beckley,4.3555,4.3218,0.03370000000000051,4.7971,4.7194,0.0777000000000001,5.2277,5.1676,0.060099999999999376,6.2866,6.2848,0.0018000000000002458,,,,U.S Dollar,US Gallon,2026-09-19
West Virginia,WV,Charleston,4.3182,4.2692,0.04900000000000038,4.759,4.7032,0.055800000000000516,5.238,5.1987,0.03930000000000078,6.3511,6.2525,0.09859999999999935,,,,U.S Dollar,US Gallon,2026-09-19
West Virginia,WV,Hampshire County,4.3567,4.2367,0.1200000000000001,4.8215,4.699,0.1225000000000005,5.249,5.091,0.15799999999999947,6.324,6.2812,0.04279999999999973,,,,U.S Dollar,US Gallon,2026-09-19
West Virginia,WV,Huntington,4.3754,4.3331,0.042300000000000004,4.8072,4.7861,0.021099999999999675,5.2692,5.2136,0.055600000000000094,6.3603,6.241,0.11929999999999996,,,,U.S Dollar,US Gallon,2026-09-19
